county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail_ebt,issuances_contract_otc,issuances_other_otc,issuances_total,val_issuances_fed_only,val_issuances_fed_st_fed,val_issuances_fed_st_st,val_issuences_st_only,val_issuances_tot_fed,val_issuances_tot_st,val_issuances_tot_all,year,month,quarter,fulldate,issuances_mail,issuances_ebt,issuances_ebt_conv_coupon
Mono,10.0,0.0,0.0,438.0,3.0,0.0,448.0,3.0,0.0,22.0,710.0,732.0,0.0,0.0,9.0,3.0,9.0,3.0,0.0,0.0,0.0,,0.0,0.0,470.0,104493.0,,,471.0,,,104964.0,2017,FEB,1.0,2017-02-01,0.0,470.0,0.0
Monterey,3202.0,26.0,1.0,19680.0,259.0,27.0,22882.0,285.0,28.0,8161.0,42702.0,50863.0,70.0,27.0,718.0,292.0,788.0,319.0,2.0,36.0,38.0,,0.0,0.0,25138.0,7082389.0,,,34374.0,,,7116763.0,2017,FEB,1.0,2017-02-01,0.0,25138.0,0.0
Napa,298.0,9.0,0.0,2959.0,44.0,5.0,3257.0,53.0,5.0,724.0,5805.0,6529.0,23.0,10.0,120.0,48.0,143.0,58.0,0.0,5.0,5.0,,0.0,0.0,3485.0,829882.0,,,3485.0,,,833367.0,2017,FEB,1.0,2017-02-01,0.0,3485.0,0.0
Nevada,243.0,1.0,0.0,3873.0,12.0,1.0,4116.0,13.0,1.0,604.0,6577.0,7181.0,2.0,1.0,29.0,13.0,31.0,14.0,0.0,1.0,1.0,,0.0,0.0,4373.0,978154.0,,,1049.0,,,979203.0,2017,FEB,1.0,2017-02-01,0.0,4373.0,0.0
Orange,9970.0,210.0,4.0,104851.0,2041.0,1110.0,114821.0,2251.0,1114.0,25721.0,207844.0,233565.0,458.0,304.0,4397.0,2607.0,4855.0,2911.0,9.0,1512.0,1521.0,,0.0,0.0,123299.0,31762061.0,,,493510.0,,,32255571.0,2017,FEB,1.0,2017-02-01,0.0,123299.0,0.0
Placer,669.0,9.0,2.0,7943.0,40.0,33.0,8612.0,49.0,35.0,1685.0,14566.0,16251.0,16.0,11.0,97.0,51.0,113.0,62.0,7.0,47.0,54.0,,0.0,0.0,9088.0,2088230.0,,,13787.0,,,2102017.0,2017,FEB,1.0,2017-02-01,0.0,9088.0,0.0
Plumas,86.0,0.0,0.0,1055.0,1.0,0.0,1141.0,1.0,0.0,222.0,1887.0,2109.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,1182.0,287837.0,,,138.0,,,287975.0,2017,FEB,1.0,2017-02-01,0.0,1182.0,0.0
Riverside,14638.0,107.0,8.0,107642.0,796.0,182.0,122280.0,903.0,190.0,39547.0,230981.0,270528.0,262.0,137.0,2212.0,888.0,2474.0,1025.0,11.0,238.0,249.0,,0.0,0.0,129333.0,36152663.0,,,128127.0,,,36280790.0,2017,FEB,1.0,2017-02-01,0.0,129333.0,0.0
Sacramento,13887.0,595.0,9.0,82203.0,1115.0,559.0,96090.0,1710.0,568.0,36164.0,164334.0,200498.0,1409.0,986.0,2563.0,1630.0,3972.0,2616.0,17.0,750.0,767.0,,0.0,0.0,112834.0,28688943.0,,,383947.0,,,29072890.0,2017,FEB,1.0,2017-02-01,0.0,112834.0,0.0
San Benito,259.0,1.0,0.0,2066.0,20.0,1.0,2325.0,21.0,1.0,698.0,4516.0,5214.0,5.0,1.0,57.0,22.0,62.0,23.0,0.0,1.0,1.0,,0.0,0.0,2556.0,698057.0,,,2392.0,,,700449.0,2017,FEB,1.0,2017-02-01,0.0,2556.0,0.0
San Bernardino,23642.0,149.0,7.0,143282.0,920.0,344.0,166924.0,1069.0,351.0,62453.0,302613.0,365066.0,371.0,172.0,2411.0,1095.0,2782.0,1267.0,10.0,463.0,473.0,,0.0,0.0,175681.0,49557977.0,,,188305.0,,,49746282.0,2017,FEB,1.0,2017-02-01,0.0,175681.0,0.0
San Diego,12293.0,307.0,5.0,120011.0,1725.0,736.0,132304.0,2032.0,741.0,33856.0,232610.0,266466.0,647.0,404.0,4051.0,2015.0,4698.0,2419.0,13.0,921.0,934.0,,0.0,0.0,158319.0,35842439.0,,,361579.0,,,36204018.0,2017,FEB,1.0,2017-02-01,0.0,158319.0,0.0
San Francisco,1945.0,114.0,7.0,29810.0,799.0,1149.0,31755.0,913.0,1156.0,4150.0,43235.0,47385.0,193.0,135.0,1495.0,1015.0,1688.0,1150.0,13.0,1215.0,1228.0,,0.0,0.0,36550.0,6991956.0,,,297578.0,,,7289534.0,2017,FEB,1.0,2017-02-01,0.0,36550.0,0.0
San Joaquin,6776.0,61.0,1.0,41914.0,431.0,158.0,48690.0,492.0,159.0,16704.0,91787.0,108491.0,149.0,74.0,1211.0,533.0,1360.0,607.0,1.0,218.0,219.0,,0.0,0.0,52010.0,14555229.0,,,93135.0,,,14648364.0,2017,FEB,1.0,2017-02-01,0.0,52010.0,0.0
San Luis Obispo,883.0,6.0,0.0,8685.0,37.0,6.0,9568.0,43.0,6.0,2158.0,14970.0,17128.0,14.0,8.0,102.0,44.0,116.0,52.0,0.0,7.0,7.0,,0.0,0.0,10119.0,2313724.0,,,4685.0,,,2318409.0,2017,FEB,1.0,2017-02-01,0.0,10119.0,0.0
San Mateo,733.0,26.0,0.0,12773.0,399.0,148.0,13506.0,425.0,148.0,1719.0,23782.0,25501.0,59.0,27.0,943.0,488.0,1002.0,515.0,0.0,193.0,193.0,,0.0,0.0,16199.0,3446866.0,,,64712.0,,,3511578.0,2017,FEB,1.0,2017-02-01,0.0,16199.0,0.0
Santa Barbara,2499.0,20.0,0.0,16471.0,130.0,61.0,18970.0,150.0,61.0,6451.0,32834.0,39285.0,53.0,21.0,344.0,138.0,397.0,159.0,0.0,75.0,75.0,,0.0,0.0,22536.0,5416457.0,,,27150.0,,,5443607.0,2017,FEB,1.0,2017-02-01,0.0,22536.0,0.0
Santa Clara,3941.0,97.0,2.0,43403.0,831.0,616.0,47344.0,928.0,618.0,9532.0,82303.0,91835.0,213.0,120.0,1814.0,1058.0,2027.0,1178.0,2.0,884.0,886.0,,0.0,0.0,50639.0,12582936.0,,,228209.0,,,12811145.0,2017,FEB,1.0,2017-02-01,0.0,50639.0,0.0
Santa Cruz,1110.0,5.0,0.0,13658.0,45.0,12.0,14768.0,50.0,12.0,2797.0,24091.0,26888.0,13.0,5.0,108.0,50.0,121.0,55.0,0.0,15.0,15.0,,0.0,0.0,16886.0,3690603.0,,,7502.0,,,3698105.0,2017,FEB,1.0,2017-02-01,0.0,16886.0,0.0
Shasta,1229.0,6.0,0.0,11174.0,23.0,18.0,12403.0,29.0,18.0,2957.0,20398.0,23355.0,15.0,6.0,59.0,25.0,74.0,31.0,0.0,20.0,20.0,,0.0,0.0,13241.0,3057794.0,,,5559.0,,,3063353.0,2017,FEB,1.0,2017-02-01,0.0,13241.0,0.0
Sierra,12.0,0.0,0.0,153.0,0.0,0.0,165.0,0.0,0.0,32.0,250.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,172.0,37227.0,,,0.0,,,37227.0,2017,FEB,1.0,2017-02-01,0.0,172.0,0.0
Siskiyou,377.0,1.0,0.0,2758.0,10.0,2.0,3135.0,11.0,2.0,1012.0,5602.0,6614.0,2.0,1.0,32.0,12.0,34.0,13.0,0.0,3.0,3.0,,0.0,0.0,3399.0,892844.0,,,1757.0,,,894601.0,2017,FEB,1.0,2017-02-01,0.0,3399.0,0.0
Solano,2446.0,18.0,0.0,18463.0,158.0,64.0,20909.0,176.0,64.0,5816.0,33510.0,39326.0,48.0,21.0,360.0,180.0,408.0,201.0,0.0,91.0,91.0,,0.0,0.0,22298.0,5516733.0,,,34356.0,,,5551089.0,2017,FEB,1.0,2017-02-01,0.0,22298.0,0.0
Sonoma,1347.0,38.0,0.0,15724.0,233.0,48.0,17071.0,271.0,48.0,3259.0,26778.0,30037.0,96.0,44.0,564.0,252.0,660.0,296.0,0.0,63.0,63.0,,0.0,0.0,19956.0,4074573.0,,,31985.0,,,4106558.0,2017,FEB,1.0,2017-02-01,0.0,19956.0,0.0
Stanislaus,5332.0,41.0,0.0,34479.0,171.0,26.0,39811.0,212.0,26.0,13805.0,69781.0,83586.0,113.0,47.0,490.0,193.0,603.0,240.0,0.0,33.0,33.0,,0.0,0.0,41898.0,11254552.0,,,28043.0,,,11282595.0,2017,FEB,1.0,2017-02-01,0.0,41898.0,0.0
Sutter,696.0,12.0,0.0,4830.0,48.0,13.0,5526.0,60.0,13.0,1898.0,10731.0,12629.0,25.0,14.0,134.0,57.0,159.0,71.0,0.0,18.0,18.0,,0.0,0.0,5885.0,1699261.0,,,9161.0,,,1708422.0,2017,FEB,1.0,2017-02-01,0.0,5885.0,0.0
Tehama,479.0,0.0,0.0,3797.0,21.0,3.0,4276.0,21.0,3.0,1257.0,7968.0,9225.0,0.0,0.0,63.0,24.0,63.0,24.0,0.0,4.0,4.0,,0.0,0.0,4601.0,1201906.0,,,4346.0,,,1206252.0,2017,FEB,1.0,2017-02-01,0.0,4601.0,0.0
Trinity,54.0,0.0,0.0,916.0,1.0,0.0,970.0,1.0,0.0,128.0,1570.0,1698.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,1051.0,241791.0,,,53.0,,,241844.0,2017,FEB,1.0,2017-02-01,0.0,1051.0,0.0
Tulare,7493.0,69.0,0.0,43235.0,791.0,198.0,50728.0,860.0,198.0,20528.0,97099.0,117627.0,162.0,78.0,2178.0,876.0,2340.0,954.0,0.0,246.0,246.0,,0.0,0.0,60446.0,16267076.0,,,135829.0,,,16402905.0,2017,FEB,1.0,2017-02-01,0.0,60446.0,0.0
Tuolumne,278.0,1.0,0.0,2684.0,4.0,2.0,2962.0,5.0,2.0,692.0,4506.0,5198.0,5.0,1.0,6.0,4.0,11.0,5.0,0.0,4.0,4.0,,0.0,0.0,3140.0,685925.0,,,735.0,,,686660.0,2017,FEB,1.0,2017-02-01,0.0,3140.0,0.0
Ventura,2820.0,19.0,0.0,32755.0,324.0,203.0,35575.0,343.0,203.0,7225.0,64092.0,71317.0,41.0,26.0,763.0,369.0,804.0,395.0,0.0,261.0,261.0,,0.0,0.0,41448.0,9628915.0,,,119997.0,,,9748912.0,2017,FEB,1.0,2017-02-01,0.0,41448.0,0.0
Yolo,812.0,41.0,2.0,8961.0,135.0,57.0,9773.0,176.0,59.0,2119.0,16573.0,18692.0,109.0,65.0,346.0,196.0,455.0,261.0,7.0,81.0,88.0,,0.0,0.0,11693.0,2582717.0,,,41692.0,,,2624409.0,2017,FEB,1.0,2017-02-01,0.0,11693.0,0.0
Yuba,788.0,6.0,0.0,5074.0,25.0,4.0,5862.0,31.0,4.0,2112.0,10480.0,12592.0,15.0,7.0,78.0,36.0,93.0,43.0,0.0,4.0,4.0,,0.0,0.0,6268.0,1717771.0,,,5022.0,,,1722793.0,2017,FEB,1.0,2017-02-01,0.0,6268.0,0.0
California,253084.0,5010.0,348.0,1736514.0,20956.0,10621.0,1989598.0,25966.0,10969.0,647480.0,3457348.0,4104828.0,11192.0,6790.0,49877.0,25545.0,61069.0,32335.0,471.0,13639.0,14110.0,,0.0,0.0,2182239.0,573423357.0,,,5431858.0,,,578855215.0,2017,JAN,1.0,2017-01-01,0.0,2182239.0,0.0
Alameda,5603.0,218.0,8.0,50805.0,1406.0,687.0,56408.0,1624.0,695.0,12774.0,92385.0,105159.0,511.0,290.0,3118.0,1817.0,3629.0,2107.0,18.0,907.0,925.0,,0.0,0.0,58727.0,15297316.0,,,343988.0,,,15641304.0,2017,JAN,1.0,2017-01-01,0.0,58727.0,0.0
Alpine,0.0,0.0,0.0,86.0,0.0,0.0,86.0,0.0,0.0,0.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,87.0,17426.0,,,0.0,,,17426.0,2017,JAN,1.0,2017-01-01,0.0,87.0,0.0
Amador,132.0,0.0,0.0,1567.0,3.0,1.0,1699.0,3.0,1.0,334.0,2824.0,3158.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,,0.0,0.0,0.0,411584.0,,,320.0,,,411904.0,2017,JAN,1.0,2017-01-01,0.0,0.0,0.0
Butte,1665.0,5.0,0.0,14841.0,40.0,28.0,16506.0,45.0,28.0,4093.0,26797.0,30890.0,7.0,5.0,114.0,42.0,121.0,47.0,0.0,34.0,34.0,,0.0,0.0,17498.0,4198561.0,,,11967.0,,,4210528.0,2017,JAN,1.0,2017-01-01,0.0,17498.0,0.0
Calaveras,188.0,0.0,0.0,2630.0,8.0,4.0,2818.0,8.0,4.0,505.0,4561.0,5066.0,0.0,0.0,13.0,10.0,13.0,10.0,0.0,5.0,5.0,,0.0,0.0,2950.0,666839.0,,,1954.0,,,668793.0,2017,JAN,1.0,2017-01-01,0.0,2950.0,0.0
Colusa,81.0,1.0,0.0,593.0,2.0,1.0,674.0,3.0,1.0,207.0,1371.0,1578.0,2.0,1.0,4.0,2.0,6.0,3.0,0.0,1.0,1.0,,0.0,0.0,746.0,199304.0,,,210.0,,,199514.0,2017,JAN,1.0,2017-01-01,0.0,746.0,0.0
Contra Costa,3906.0,107.0,1.0,27319.0,383.0,138.0,31225.0,490.0,139.0,8996.0,52887.0,61883.0,256.0,159.0,935.0,502.0,1191.0,661.0,1.0,182.0,183.0,,0.0,0.0,37001.0,8949155.0,,,86014.0,,,9035169.0,2017,JAN,1.0,2017-01-01,0.0,37001.0,0.0
Del Norte,370.0,0.0,0.0,2146.0,2.0,0.0,2516.0,2.0,0.0,1076.0,4117.0,5193.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,,0.0,0.0,2633.0,680706.0,,,134.0,,,680840.0,2017,JAN,1.0,2017-01-01,0.0,2633.0,0.0
El Dorado,534.0,3.0,0.0,6408.0,28.0,10.0,6942.0,31.0,10.0,1307.0,10941.0,12248.0,9.0,3.0,81.0,33.0,90.0,36.0,0.0,13.0,13.0,,0.0,0.0,7279.0,1644983.0,,,4770.0,,,1649753.0,2017,JAN,1.0,2017-01-01,0.0,7279.0,0.0
Fresno,12245.0,202.0,17.0,77400.0,668.0,206.0,89645.0,870.0,223.0,33329.0,174734.0,208063.0,521.0,238.0,1821.0,770.0,2342.0,1008.0,30.0,255.0,285.0,,0.0,0.0,104697.0,30738052.0,,,162705.0,,,30900757.0,2017,JAN,1.0,2017-01-01,0.0,104697.0,0.0
Glenn,210.0,1.0,0.0,1314.0,7.0,0.0,1524.0,8.0,0.0,556.0,2936.0,3492.0,2.0,1.0,22.0,7.0,24.0,8.0,0.0,0.0,0.0,,0.0,0.0,1659.0,438244.0,,,480.0,,,438724.0,2017,JAN,1.0,2017-01-01,0.0,1659.0,0.0
Humboldt,859.0,2.0,0.0,11544.0,26.0,5.0,12403.0,28.0,5.0,2136.0,18639.0,20775.0,2.0,3.0,57.0,31.0,59.0,34.0,0.0,7.0,7.0,,0.0,0.0,13130.0,2909450.0,,,5280.0,,,2914730.0,2017,JAN,1.0,2017-01-01,0.0,13130.0,0.0
Imperial,2276.0,31.0,4.0,14794.0,334.0,47.0,17070.0,365.0,51.0,6410.0,34550.0,40960.0,85.0,31.0,921.0,368.0,1006.0,399.0,5.0,53.0,58.0,,0.0,0.0,18271.0,5275693.0,,,44479.0,,,5320172.0,2017,JAN,1.0,2017-01-01,0.0,18271.0,0.0
Inyo,91.0,0.0,0.0,913.0,5.0,2.0,1004.0,5.0,2.0,243.0,1664.0,1907.0,0.0,0.0,8.0,6.0,8.0,6.0,0.0,2.0,2.0,,0.0,0.0,1062.0,244436.0,,,714.0,,,245150.0,2017,JAN,1.0,2017-01-01,0.0,1062.0,0.0
Kern,9926.0,54.0,0.0,59170.0,487.0,253.0,69096.0,541.0,253.0,26492.0,133816.0,160308.0,140.0,61.0,1334.0,535.0,1474.0,596.0,0.0,380.0,380.0,,0.0,0.0,73893.0,21491855.0,,,132320.0,,,21624175.0,2017,JAN,1.0,2017-01-01,0.0,73893.0,0.0
Kings,1494.0,22.0,0.0,9148.0,120.0,28.0,10642.0,142.0,28.0,4100.0,19871.0,23971.0,56.0,22.0,354.0,126.0,410.0,148.0,0.0,36.0,36.0,,0.0,0.0,11444.0,3098667.0,,,20465.0,,,3119132.0,2017,JAN,1.0,2017-01-01,0.0,11444.0,0.0
Lake,585.0,6.0,0.0,5860.0,23.0,6.0,6445.0,29.0,6.0,1521.0,10604.0,12125.0,18.0,6.0,53.0,29.0,71.0,35.0,0.0,8.0,8.0,,0.0,0.0,6832.0,1636553.0,,,4373.0,,,1640926.0,2017,JAN,1.0,2017-01-01,0.0,6832.0,0.0
Lassen,236.0,0.0,0.0,1368.0,2.0,0.0,1604.0,2.0,0.0,650.0,2490.0,3140.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,,0.0,0.0,1699.0,433470.0,,,268.0,,,433738.0,2017,JAN,1.0,2017-01-01,0.0,1699.0,0.0
Los Angeles,84741.0,2264.0,257.0,444347.0,5292.0,3243.0,529088.0,7556.0,3500.0,206836.0,853466.0,1060302.0,4747.0,3114.0,12149.0,6548.0,16896.0,9662.0,314.0,4159.0,4473.0,,0.0,0.0,571259.0,155408530.0,,,1752895.0,,,157161425.0,2017,JAN,1.0,2017-01-01,0.0,571259.0,0.0
Madera,1773.0,13.0,1.0,9971.0,63.0,9.0,11744.0,76.0,10.0,7826.0,23637.0,31463.0,41.0,13.0,190.0,68.0,231.0,81.0,1.0,16.0,17.0,,0.0,0.0,8892.0,3770612.0,,,9375.0,,,3779987.0,2017,JAN,1.0,2017-01-01,0.0,8892.0,0.0
Marin,525.0,36.0,3.0,5271.0,230.0,65.0,5796.0,266.0,68.0,1121.0,8104.0,9225.0,71.0,41.0,471.0,277.0,542.0,318.0,3.0,77.0,80.0,,0.0,0.0,6380.0,1381505.0,,,32909.0,,,1414414.0,2017,JAN,1.0,2017-01-01,0.0,6380.0,0.0
Mariposa,90.0,0.0,1.0,908.0,3.0,1.0,998.0,3.0,2.0,239.0,1608.0,1847.0,0.0,0.0,7.0,3.0,7.0,3.0,1.0,1.0,2.0,,0.0,0.0,1067.0,252362.0,,,457.0,,,252819.0,2017,JAN,1.0,2017-01-01,0.0,1067.0,0.0
Mendocino,549.0,7.0,1.0,5746.0,29.0,9.0,6295.0,36.0,10.0,1380.0,10389.0,11769.0,16.0,7.0,80.0,32.0,96.0,39.0,1.0,11.0,12.0,,0.0,0.0,6682.0,1657078.0,,,7281.0,,,1664359.0,2017,JAN,1.0,2017-01-01,0.0,6682.0,0.0
Merced,3675.0,17.0,1.0,20002.0,84.0,10.0,23677.0,101.0,11.0,9816.0,45078.0,54894.0,38.0,17.0,236.0,95.0,274.0,112.0,1.0,11.0,12.0,,0.0,0.0,25300.0,7295080.0,,,11525.0,,,7306605.0,2017,JAN,1.0,2017-01-01,0.0,25300.0,0.0
Modoc,74.0,1.0,0.0,475.0,0.0,1.0,549.0,1.0,1.0,199.0,969.0,1168.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,,0.0,0.0,593.0,157105.0,,,493.0,,,157598.0,2017,JAN,1.0,2017-01-01,0.0,593.0,0.0
Mono,12.0,0.0,0.0,449.0,3.0,0.0,461.0,3.0,0.0,28.0,734.0,762.0,0.0,0.0,9.0,3.0,9.0,3.0,0.0,0.0,0.0,,0.0,0.0,489.0,109896.0,,,471.0,,,110367.0,2017,JAN,1.0,2017-01-01,0.0,489.0,0.0
Monterey,2779.0,31.0,1.0,19776.0,253.0,29.0,22555.0,284.0,30.0,7117.0,42999.0,50116.0,81.0,34.0,713.0,289.0,794.0,323.0,1.0,40.0,41.0,,0.0,0.0,25642.0,7069669.0,,,38454.0,,,7108123.0,2017,JAN,1.0,2017-01-01,0.0,25642.0,0.0
Napa,299.0,10.0,0.0,3023.0,43.0,5.0,3322.0,53.0,5.0,729.0,5939.0,6668.0,27.0,11.0,119.0,49.0,146.0,60.0,0.0,5.0,5.0,,0.0,0.0,3610.0,846550.0,,,4395.0,,,850945.0,2017,JAN,1.0,2017-01-01,0.0,3610.0,0.0
Nevada,243.0,1.0,0.0,3963.0,8.0,0.0,4206.0,9.0,0.0,596.0,6706.0,7302.0,2.0,1.0,22.0,9.0,24.0,10.0,0.0,0.0,0.0,,0.0,0.0,4409.0,990551.0,,,822.0,,,991373.0,2017,JAN,1.0,2017-01-01,0.0,4409.0,0.0
Orange,10161.0,214.0,3.0,106806.0,2083.0,1101.0,116967.0,2297.0,1104.0,26119.0,210246.0,236365.0,462.0,303.0,4485.0,2611.0,4947.0,2914.0,6.0,1491.0,1497.0,,0.0,0.0,126125.0,32346690.0,,,499258.0,,,32845948.0,2017,JAN,1.0,2017-01-01,0.0,126125.0,0.0
Placer,671.0,8.0,2.0,8125.0,45.0,26.0,8796.0,53.0,28.0,1702.0,14713.0,16415.0,16.0,11.0,107.0,55.0,123.0,66.0,7.0,41.0,48.0,,0.0,0.0,9278.0,2121692.0,,,12636.0,,,2134328.0,2017,JAN,1.0,2017-01-01,0.0,9278.0,0.0
Plumas,86.0,0.0,0.0,1083.0,1.0,0.0,1169.0,1.0,0.0,225.0,1917.0,2142.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1237.0,298033.0,,,138.0,,,298171.0,2017,JAN,1.0,2017-01-01,0.0,1237.0,0.0
Riverside,14760.0,104.0,10.0,109609.0,816.0,184.0,124369.0,920.0,194.0,39691.0,235205.0,274896.0,252.0,133.0,2274.0,904.0,2526.0,1037.0,13.0,238.0,251.0,,0.0,0.0,131138.0,36578794.0,,,129573.0,,,36708367.0,2017,JAN,1.0,2017-01-01,0.0,131138.0,0.0
Sacramento,13885.0,604.0,9.0,83416.0,1113.0,566.0,97301.0,1717.0,575.0,35762.0,165340.0,201102.0,1420.0,1000.0,2531.0,1597.0,3951.0,2597.0,17.0,741.0,758.0,,0.0,0.0,114770.0,29029961.0,,,394434.0,,,29424395.0,2017,JAN,1.0,2017-01-01,0.0,114770.0,0.0
San Benito,256.0,1.0,0.0,2052.0,20.0,1.0,2308.0,21.0,1.0,688.0,4455.0,5143.0,4.0,1.0,54.0,22.0,58.0,23.0,0.0,1.0,1.0,,0.0,0.0,2484.0,674780.0,,,2247.0,,,677027.0,2017,JAN,1.0,2017-01-01,0.0,2484.0,0.0
San Bernardino,23855.0,155.0,7.0,145934.0,907.0,356.0,169789.0,1062.0,363.0,62759.0,307131.0,369890.0,402.0,177.0,2364.0,1082.0,2766.0,1259.0,10.0,462.0,472.0,,0.0,0.0,178602.0,50193559.0,,,184769.0,,,50378328.0,2017,JAN,1.0,2017-01-01,0.0,178602.0,0.0
San Diego,12333.0,301.0,5.0,121819.0,1749.0,740.0,134152.0,2050.0,745.0,33952.0,235333.0,269285.0,645.0,396.0,4059.0,2036.0,4704.0,2432.0,13.0,930.0,943.0,,0.0,0.0,159445.0,36195773.0,,,367442.0,,,36563215.0,2017,JAN,1.0,2017-01-01,0.0,159445.0,0.0
San Francisco,1967.0,113.0,9.0,30186.0,820.0,1183.0,32153.0,933.0,1192.0,4262.0,43671.0,47933.0,196.0,134.0,1541.0,1032.0,1737.0,1166.0,16.0,1254.0,1270.0,,0.0,0.0,37218.0,7096766.0,,,305739.0,,,7402505.0,2017,JAN,1.0,2017-01-01,0.0,37218.0,0.0
San Joaquin,6753.0,57.0,1.0,42288.0,435.0,154.0,49041.0,492.0,155.0,16746.0,92493.0,109239.0,147.0,69.0,1226.0,535.0,1373.0,604.0,1.0,214.0,215.0,,0.0,0.0,51977.0,14620613.0,,,90685.0,,,14711298.0,2017,JAN,1.0,2017-01-01,0.0,51977.0,0.0
San Luis Obispo,867.0,7.0,0.0,8779.0,37.0,7.0,9646.0,44.0,7.0,2161.0,15034.0,17195.0,20.0,9.0,103.0,44.0,123.0,53.0,0.0,8.0,8.0,,0.0,0.0,10261.0,2325644.0,,,5059.0,,,2330703.0,2017,JAN,1.0,2017-01-01,0.0,10261.0,0.0
San Mateo,757.0,28.0,0.0,12920.0,409.0,148.0,13677.0,437.0,148.0,1777.0,24102.0,25879.0,62.0,29.0,960.0,497.0,1022.0,526.0,0.0,196.0,196.0,,0.0,0.0,16535.0,3527428.0,,,63157.0,,,3590585.0,2017,JAN,1.0,2017-01-01,0.0,16535.0,0.0
Santa Barbara,2366.0,22.0,0.0,16461.0,141.0,66.0,18827.0,163.0,66.0,6094.0,32587.0,38681.0,53.0,24.0,371.0,146.0,424.0,170.0,0.0,82.0,82.0,,0.0,0.0,22553.0,5353042.0,,,29973.0,,,5383015.0,2017,JAN,1.0,2017-01-01,0.0,22553.0,0.0
Santa Clara,4032.0,97.0,3.0,44469.0,834.0,636.0,48501.0,931.0,639.0,9763.0,84399.0,94162.0,217.0,118.0,1803.0,1067.0,2020.0,1185.0,3.0,921.0,924.0,,0.0,0.0,52335.0,12907542.0,,,235240.0,,,13142782.0,2017,JAN,1.0,2017-01-01,0.0,52335.0,0.0
Santa Cruz,1090.0,5.0,0.0,13505.0,42.0,11.0,14595.0,47.0,11.0,2730.0,23956.0,26686.0,13.0,5.0,101.0,49.0,114.0,54.0,0.0,15.0,15.0,,0.0,0.0,16848.0,3675319.0,,,6682.0,,,3682001.0,2017,JAN,1.0,2017-01-01,0.0,16848.0,0.0
Shasta,1222.0,6.0,0.0,11284.0,25.0,18.0,12506.0,31.0,18.0,2953.0,20624.0,23577.0,15.0,6.0,62.0,27.0,77.0,33.0,0.0,20.0,20.0,,0.0,0.0,13167.0,3062884.0,,,5787.0,,,3068671.0,2017,JAN,1.0,2017-01-01,0.0,13167.0,0.0
Sierra,16.0,0.0,0.0,151.0,0.0,0.0,167.0,0.0,0.0,44.0,251.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,184.0,38652.0,,,0.0,,,38652.0,2017,JAN,1.0,2017-01-01,0.0,184.0,0.0
Siskiyou,379.0,1.0,0.0,2732.0,8.0,2.0,3111.0,9.0,2.0,1016.0,5546.0,6562.0,2.0,1.0,27.0,10.0,29.0,11.0,0.0,3.0,3.0,,0.0,0.0,3375.0,874388.0,,,1900.0,,,876288.0,2017,JAN,1.0,2017-01-01,0.0,3375.0,0.0
Solano,2436.0,18.0,1.0,18742.0,154.0,64.0,21178.0,172.0,65.0,5778.0,33913.0,39691.0,48.0,21.0,355.0,177.0,403.0,198.0,2.0,87.0,89.0,,0.0,0.0,22602.0,5602837.0,,,34525.0,,,5637362.0,2017,JAN,1.0,2017-01-01,0.0,22602.0,0.0
Sonoma,1370.0,37.0,1.0,15904.0,231.0,51.0,17274.0,268.0,52.0,3284.0,26989.0,30273.0,91.0,43.0,551.0,245.0,642.0,288.0,1.0,67.0,68.0,,0.0,0.0,19922.0,4109171.0,,,33305.0,,,4142476.0,2017,JAN,1.0,2017-01-01,0.0,19922.0,0.0
