county,consortium,month,year,federal_fiscal_year,state_fiscal_year,qtr_medical_rcv_calfresh_pct,qtr_calfresh_persons_rcv_medical,qtr_calfresh_persons_rcv_medical_pct,quarter,fulldate
San Benito,C-IV,JAN,2018,2018.0,2018.0,0.244823192099,4611.0,0.966464053658,1.0,2018-01-01
San Bernardino,C-IV,JAN,2018,2018.0,2018.0,0.36730659523,323859.0,0.918326896575,1.0,2018-01-01
San Diego,CalWIN,JAN,2018,2018.0,2018.0,0.276323954567,248027.0,0.913529819082,1.0,2018-01-01
San Francisco,CalWIN,JAN,2018,2018.0,2018.0,0.214270166337,47250.0,0.917066164626,1.0,2018-01-01
San Joaquin,C-IV,JAN,2018,2018.0,2018.0,0.334632921871,100250.0,0.961824444253,1.0,2018-01-01
San Luis Obispo,CalWIN,JAN,2018,2018.0,2018.0,0.263217821782,15951.0,0.929762182327,1.0,2018-01-01
San Mateo,CalWIN,JAN,2018,2018.0,2018.0,0.153876045577,23363.0,0.929020200414,1.0,2018-01-01
Santa Barbara,CalWIN,JAN,2018,2018.0,2018.0,0.260361883713,39110.0,0.939873113525,1.0,2018-01-01
Santa Clara,CalWIN,JAN,2018,2018.0,2018.0,0.196418665804,83211.0,0.952583196914,1.0,2018-01-01
Santa Cruz,CalWIN,JAN,2018,2018.0,2018.0,0.315934913372,24581.0,0.930464077523,1.0,2018-01-01
Shasta,C-IV,JAN,2018,2018.0,2018.0,0.352155462645,22489.0,0.94186874398,1.0,2018-01-01
Sierra,C-IV,JAN,2018,2018.0,2018.0,0.292056074766,250.0,0.950570342205,1.0,2018-01-01
Siskiyou,C-IV,JAN,2018,2018.0,2018.0,0.331030542281,6373.0,0.96036769138,1.0,2018-01-01
Solano,CalWIN,JAN,2018,2018.0,2018.0,0.304006310185,37000.0,0.9295781725,1.0,2018-01-01
Sonoma,CalWIN,JAN,2018,2018.0,2018.0,0.225226229926,28274.0,0.925984148818,1.0,2018-01-01
Stanislaus,C-IV,JAN,2018,2018.0,2018.0,0.310315214595,78412.0,0.96386075327,1.0,2018-01-01
Sutter,C-IV,JAN,2018,2018.0,2018.0,0.283932932557,12091.0,0.965966285851,1.0,2018-01-01
Tehama,C-IV,JAN,2018,2018.0,2018.0,0.323941637318,9014.0,0.967686527107,1.0,2018-01-01
Trinity,C-IV,JAN,2018,2018.0,2018.0,0.322810590631,1585.0,0.924198250729,1.0,2018-01-01
Tulare,CalWIN,JAN,2018,2018.0,2018.0,0.455007714289,117670.0,0.970010221914,1.0,2018-01-01
Tuolumne,C-IV,JAN,2018,2018.0,2018.0,0.327016590389,4573.0,0.940752931496,1.0,2018-01-01
Ventura,CalWIN,JAN,2018,2018.0,2018.0,0.28374368228,66358.0,0.938068109529,1.0,2018-01-01
Yolo,CalWIN,JAN,2018,2018.0,2018.0,0.293417708737,17434.0,0.897780524229,1.0,2018-01-01
Yuba,C-IV,JAN,2018,2018.0,2018.0,0.37915963347,12579.0,0.960302313154,1.0,2018-01-01
