county,consortium,month,year,federal_fiscal_year,state_fiscal_year,qtr_medical_rcv_calfresh_pct,qtr_calfresh_persons_rcv_medical,qtr_calfresh_persons_rcv_medical_pct,quarter,fulldate,ann_calfresh_hh_sfy_avg,ann_calfresh_hh_cy_avg,ann_calfresh_persons_sfy_avg,ann_calfresh_persons_cy_avg,ann_elderly,ann_children,ann_child_only_hh,ann_esl,ann_wic_calfresh_reachable,ann_calfresh_in_wic,ann_tot_pop,ann_elderly_over60,ann_children_under18,ann_tot_esl_over5,ann_tot_ssi_recipients,unemployment_pct,ann_calfresh_eligibles,mth_calfresh_hh,mth_calfresh_persons,mth_medical_enrollment,mth_timeliness_30d_pct,mth_timeliness_exp_pct,mth_negative_error_completed_cases,mth_negative_error_pct,mth_active_error_rate_pct,pri_est_frequency,calfresh_persons_cy_avg,calfresh_eligibles,five_yr_est_range,pri_us_census_est_pct,qtr_timeliness_exp_pct,qtr_30d_churn_reapps_pct,qtr_90d_churn_reapps_pct,qtr_30d_churn_recerts_pct,qtr_90d_churn_recerts_pct
Napa,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,3478.0,7207.0,29208.0,0.9399,\N,9.0,0.222,0.0097,,,,,,,,,,
Nevada,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,4149.0,7568.0,21883.0,0.9948,\N,9.0,0.222,0.0097,,,,,,,,,,
Orange,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,119060.0,252447.0,800667.0,0.9853,\N,4.0,0.25,0.0128,,,,,,,,,,
Placer,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,9244.0,18515.0,57827.0,0.9934,\N,9.0,0.222,0.0097,,,,,,,,,,
Plumas,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,1010.0,1962.0,5289.0,1.0,\N,9.0,0.222,0.0097,,,,,,,,,,
Riverside,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,127600.0,295843.0,730640.0,0.9965,\N,9.0,0.111,0.0331,,,,,,,,,,
Sacramento,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,103679.0,220704.0,500449.0,0.99,\N,4.0,0.5,0.0,,,,,,,,,,
San Benito,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,2641.0,5894.0,16461.0,0.9925,\N,9.0,0.222,0.0097,,,,,,,,,,
San Bernardino,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,176992.0,399799.0,779455.0,0.9999,\N,12.0,0.083,0.0923,,,,,,,,,,
San Diego,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,138365.0,287133.0,769082.0,0.9284,\N,7.0,0.429,0.0059,,,,,,,,,,
San Francisco,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,33260.0,51372.0,214187.0,0.9682,\N,2.0,1.0,0.0886,,,,,,,,,,
San Joaquin,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,51384.0,119485.0,270170.0,0.9776,\N,5.0,0.0,0.0122,,,,,,,,,,
San Luis Obispo,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,9489.0,17811.0,55626.0,0.9769,\N,9.0,0.222,0.0097,,,,,,,,,,
San Mateo,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,15986.0,31989.0,142020.0,0.9811,\N,9.0,0.222,0.0097,,,,,,,,,,
Santa Barbara,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,15813.0,34630.0,123530.0,0.9083,\N,9.0,0.222,0.0097,,,,,,,,,,
Santa Clara,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,55168.0,112863.0,398265.0,0.9771,\N,2.0,0.5,0.0043,,,,,,,,,,
Santa Cruz,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,12564.0,23841.0,70685.0,0.8839,\N,9.0,0.222,0.0097,,,,,,,,,,
Shasta,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,12778.0,24691.0,61126.0,0.9392,\N,9.0,0.222,0.0097,,,,,,,,,,
Sierra,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,169.0,315.0,768.0,1.0,\N,9.0,0.222,0.0097,,,,,,,,,,
Siskiyou,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,3191.0,6899.0,16238.0,1.0,\N,9.0,0.222,0.0097,,,,,,,,,,
Solano,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,22256.0,43426.0,109433.0,0.9028,\N,1.0,1.0,0.0743,,,,,,,,,,
Sonoma,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,19582.0,35540.0,114888.0,0.9707,\N,9.0,0.222,0.0097,,,,,,,,,,
Stanislaus,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,42453.0,91333.0,212895.0,0.9738,\N,2.0,0.5,0.0,,,,,,,,,,
Sutter,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,5585.0,12911.0,37474.0,1.0,\N,9.0,0.222,0.0097,,,,,,,,,,
Tehama,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,4780.0,10477.0,25606.0,0.985,\N,9.0,0.222,0.0097,,,,,,,,,,
Trinity,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,1012.0,1861.0,4596.0,1.0,\N,9.0,0.222,0.0097,,,,,,,,,,
Tulare,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,51571.0,122071.0,231269.0,0.9889,\N,1.0,1.0,0.0361,,,,,,,,,,
Tuolumne,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,2963.0,5456.0,13493.0,0.8768,\N,9.0,0.222,0.0097,,,,,,,,,,
Ventura,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,35910.0,73209.0,205926.0,0.9825,\N,2.0,1.0,0.0109,,,,,,,,,,
Yolo,CalWIN,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,9401.0,19278.0,51620.0,0.883,\N,9.0,0.222,0.0097,,,,,,,,,,
Yuba,C-IV,NOV,2014,2015.0,2014/15,,,,4.0,2014-11-01,,,,,,,,,,,,,,,,,,5973.0,13269.0,28576.0,1.0,\N,9.0,0.222,0.0097,,,,,,,,,,
California,n/a,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,2101357.0,4443927.0,12494452.0,0.9703,\N,202.0,0.322,0.0743,,,,,,,,,,
Alameda,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,60825.0,120003.0,418769.0,0.83,\N,4.0,1.0,0.069,,,,,,,,,,
Alpine,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,102.0,165.0,385.0,1.0,\N,23.0,0.261,0.048,,,,,,,,,,
Amador,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,1746.0,3343.0,7712.0,0.9423,\N,23.0,0.261,0.048,,,,,,,,,,
Butte,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,16101.0,31351.0,79394.0,0.9004,\N,23.0,0.261,0.048,,,,,,,,,,
Calaveras,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,2917.0,5457.0,11651.0,1.0,\N,23.0,0.261,0.048,,,,,,,,,,
Colusa,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,695.0,1658.0,8385.0,0.8947,\N,23.0,0.261,0.048,,,,,,,,,,
Contra Costa,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,35046.0,71330.0,258418.0,0.9568,\N,4.0,0.5,0.0377,,,,,,,,,,
Del Norte,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,2479.0,5126.0,11224.0,1.0,\N,23.0,0.261,0.048,,,,,,,,,,
El Dorado,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,7277.0,13186.0,36987.0,1.0,\N,23.0,0.261,0.048,,,,,,,,,,
Fresno,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,97110.0,228307.0,456093.0,0.9635,\N,6.0,0.167,0.0141,,,,,,,,,,
Glenn,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,1515.0,3663.0,11528.0,1.0,\N,23.0,0.261,0.048,,,,,,,,,,
Humboldt,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,11589.0,20402.0,49005.0,0.9981,\N,23.0,0.261,0.048,,,,,,,,,,
Imperial,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,16711.0,41913.0,88489.0,0.9574,\N,23.0,0.261,0.048,,,,,,,,,,
Inyo,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,1055.0,2091.0,5405.0,1.0,\N,23.0,0.261,0.048,,,,,,,,,,
Kern,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,64392.0,152850.0,367041.0,0.9954,\N,12.0,0.167,0.0081,,,,,,,,,,
Kings,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,10304.0,24156.0,54246.0,0.9957,\N,23.0,0.261,0.048,,,,,,,,,,
Lake,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,5936.0,11651.0,29216.0,0.9549,\N,23.0,0.261,0.048,,,,,,,,,,
Lassen,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,1520.0,3136.0,7360.0,0.8378,\N,23.0,0.261,0.048,,,,,,,,,,
Los Angeles,LRS,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,583724.0,1181395.0,3681531.0,0.9695,\N,30.0,0.5,0.0726,,,,,,,,,,
Madera,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,11919.0,29368.0,68457.0,0.9953,\N,23.0,0.261,0.048,,,,,,,,,,
Marin,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,6333.0,10466.0,42511.0,0.9672,\N,23.0,0.261,0.048,,,,,,,,,,
Mariposa,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,1085.0,2054.0,4748.0,0.8,\N,23.0,0.261,0.048,,,,,,,,,,
Mendocino,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,7088.0,13148.0,38712.0,0.9943,\N,23.0,0.261,0.048,,,,,,,,,,
Merced,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,24832.0,58213.0,132949.0,0.9849,\N,2.0,0.5,0.0211,,,,,,,,,,
Modoc,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,473.0,1032.0,3155.0,1.0,\N,23.0,0.261,0.048,,,,,,,,,,
Mono,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,526.0,869.0,3500.0,0.9773,\N,23.0,0.261,0.048,,,,,,,,,,
Monterey,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,23815.0,53769.0,165463.0,0.9967,\N,4.0,0.25,0.0485,,,,,,,,,,
Napa,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,3587.0,7489.0,31105.0,0.9775,\N,23.0,0.261,0.048,,,,,,,,,,
Nevada,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,4247.0,7669.0,23663.0,0.9541,\N,23.0,0.261,0.048,,,,,,,,,,
Orange,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,120341.0,254060.0,846977.0,0.9905,\N,9.0,0.333,0.0385,,,,,,,,,,
Placer,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,9240.0,18186.0,61204.0,0.9864,\N,23.0,0.261,0.048,,,,,,,,,,
Plumas,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,1065.0,2006.0,5565.0,0.9821,\N,23.0,0.261,0.048,,,,,,,,,,
Riverside,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,126156.0,290289.0,778530.0,0.9964,\N,23.0,0.174,0.0717,,,,,,,,,,
Sacramento,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,103320.0,219247.0,525476.0,0.9939,\N,8.0,0.5,0.0,,,,,,,,,,
San Benito,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,2727.0,6200.0,17554.0,0.9923,\N,23.0,0.261,0.048,,,,,,,,,,
San Bernardino,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,177081.0,397572.0,822918.0,1.0,\N,29.0,0.103,0.0653,,,,,,,,,,
San Diego,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,139429.0,287735.0,828041.0,0.9387,\N,15.0,0.467,0.008,,,,,,,,,,
San Francisco,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,33070.0,50964.0,221268.0,0.9711,\N,4.0,0.75,0.0848,,,,,,,,,,
San Joaquin,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,51927.0,120134.0,283620.0,0.9843,\N,9.0,0.0,0.0171,,,,,,,,,,
San Luis Obispo,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,9880.0,18430.0,59175.0,0.9695,\N,23.0,0.261,0.048,,,,,,,,,,
San Mateo,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,16016.0,31797.0,147927.0,0.9852,\N,23.0,0.261,0.048,,,,,,,,,,
Santa Barbara,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,17259.0,37757.0,130718.0,0.947,\N,23.0,0.261,0.048,,,,,,,,,,
Santa Clara,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,55232.0,112016.0,422816.0,0.9555,\N,5.0,0.4,0.0225,,,,,,,,,,
Santa Cruz,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,13389.0,25684.0,74613.0,0.9074,\N,23.0,0.261,0.048,,,,,,,,,,
Shasta,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,12826.0,24745.0,63917.0,0.9535,\N,23.0,0.261,0.048,,,,,,,,,,
Sierra,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,184.0,336.0,809.0,1.0,\N,23.0,0.261,0.048,,,,,,,,,,
Siskiyou,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,3246.0,7057.0,16733.0,1.0,\N,23.0,0.261,0.048,,,,,,,,,,
Solano,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,22211.0,43195.0,115392.0,0.924,\N,1.0,1.0,0.0301,,,,,,,,,,
Sonoma,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,19859.0,35932.0,121040.0,0.9313,\N,23.0,0.261,0.048,,,,,,,,,,
Stanislaus,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,42546.0,91476.0,223938.0,0.9647,\N,7.0,0.286,0.0142,,,,,,,,,,
Sutter,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,5657.0,13130.0,39296.0,0.9685,\N,23.0,0.261,0.048,,,,,,,,,,
Tehama,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,4720.0,10240.0,26496.0,0.99,\N,23.0,0.261,0.048,,,,,,,,,,
Trinity,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,978.0,1764.0,4858.0,0.8596,\N,23.0,0.261,0.048,,,,,,,,,,
Tulare,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,52486.0,124728.0,239170.0,0.9848,\N,3.0,0.667,0.0578,,,,,,,,,,
Tuolumne,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,3015.0,5397.0,14066.0,0.8944,\N,23.0,0.261,0.048,,,,,,,,,,
Ventura,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,36643.0,75036.0,220154.0,0.9682,\N,4.0,0.5,0.0361,,,,,,,,,,
Yolo,CalWIN,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,9846.0,20249.0,54945.0,0.9307,\N,23.0,0.261,0.048,,,,,,,,,,
Yuba,C-IV,FEB,2015,2015.0,2014/15,,,,1.0,2015-02-01,,,,,,,,,,,,,,,,,,6059.0,13305.0,30134.0,1.0,\N,23.0,0.261,0.048,,,,,,,,,,
California,n/a,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,2116049.0,4457512.0,12565092.0,0.9672,\N,298.0,0.319,0.065,,,,,,,,,,
Alameda,CalWIN,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,61063.0,119509.0,419444.0,0.8147,\N,6.0,1.0,0.0675,,,,,,,,,,
Alpine,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,99.0,165.0,377.0,1.0,\N,40.0,0.275,0.0457,,,,,,,,,,
Amador,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,1768.0,3380.0,7763.0,0.9394,\N,40.0,0.275,0.0457,,,,,,,,,,
Butte,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,16288.0,31606.0,80051.0,0.8949,\N,40.0,0.275,0.0457,,,,,,,,,,
Calaveras,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,2941.0,5504.0,11707.0,0.984,\N,40.0,0.275,0.0457,,,,,,,,,,
Colusa,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,739.0,1748.0,8425.0,0.8788,\N,40.0,0.275,0.0457,,,,,,,,,,
Contra Costa,CalWIN,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,35311.0,71256.0,260009.0,0.9567,\N,5.0,0.6,0.0312,,,,,,,,,,
Del Norte,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,2482.0,5144.0,11256.0,1.0,\N,40.0,0.275,0.0457,,,,,,,,,,
El Dorado,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,7312.0,13223.0,37166.0,0.9947,\N,40.0,0.275,0.0457,,,,,,,,,,
Fresno,CalWIN,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,97452.0,228861.0,458494.0,0.9655,\N,7.0,0.143,0.0258,,,,,,,,,,
Glenn,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,1497.0,3648.0,11566.0,1.0,\N,40.0,0.275,0.0457,,,,,,,,,,
Humboldt,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,11817.0,20667.0,49462.0,0.9963,\N,40.0,0.275,0.0457,,,,,,,,,,
Imperial,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,16849.0,42032.0,89469.0,0.9486,\N,40.0,0.275,0.0457,,,,,,,,,,
Inyo,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,1053.0,2084.0,5440.0,0.9796,\N,40.0,0.275,0.0457,,,,,,,,,,
Kern,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,65335.0,154862.0,372153.0,0.9953,\N,16.0,0.188,0.0064,,,,,,,,,,
Kings,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,10505.0,24532.0,54721.0,0.9961,\N,40.0,0.275,0.0457,,,,,,,,,,
Lake,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,6082.0,11837.0,29496.0,0.9658,\N,40.0,0.275,0.0457,,,,,,,,,,
Lassen,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,1545.0,3179.0,7403.0,0.9189,\N,40.0,0.275,0.0457,,,,,,,,,,
Los Angeles,LRS,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,586247.0,1182492.0,3693763.0,0.9702,\N,44.0,0.432,0.0583,,,,,,,,,,
Madera,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,12080.0,29839.0,68801.0,0.9894,\N,40.0,0.275,0.0457,,,,,,,,,,
Marin,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,6407.0,10528.0,42703.0,0.9859,\N,40.0,0.275,0.0457,,,,,,,,,,
Mariposa,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,1115.0,2136.0,4777.0,0.9778,\N,40.0,0.275,0.0457,,,,,,,,,,
Mendocino,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,7036.0,13070.0,39047.0,0.9945,\N,40.0,0.275,0.0457,,,,,,,,,,
Merced,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,25041.0,58606.0,133829.0,0.9726,\N,4.0,0.5,0.0165,,,,,,,,,,
Modoc,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,473.0,1040.0,3167.0,1.0,\N,40.0,0.275,0.0457,,,,,,,,,,
Mono,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,517.0,857.0,3546.0,1.0,\N,40.0,0.275,0.0457,,,,,,,,,,
Monterey,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,24295.0,54840.0,167195.0,0.9991,\N,7.0,0.143,0.0748,,,,,,,,,,
Napa,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,3653.0,7614.0,31350.0,0.9887,\N,40.0,0.275,0.0457,,,,,,,,,,
Nevada,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,4248.0,7695.0,23782.0,0.9645,\N,40.0,0.275,0.0457,,,,,,,,,,
Orange,CalWIN,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,121176.0,254534.0,850399.0,0.9826,\N,11.0,0.455,0.033,,,,,,,,,,
Placer,CalWIN,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,9362.0,18421.0,61333.0,0.955,\N,40.0,0.275,0.0457,,,,,,,,,,
Plumas,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,1108.0,2069.0,5636.0,1.0,\N,40.0,0.275,0.0457,,,,,,,,,,
Riverside,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,126279.0,289452.0,785035.0,0.998,\N,37.0,0.162,0.0774,,,,,,,,,,
Sacramento,CalWIN,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,103740.0,218762.0,528186.0,0.9933,\N,10.0,0.6,0.0,,,,,,,,,,
San Benito,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,2798.0,6296.0,17663.0,1.0,\N,40.0,0.275,0.0457,,,,,,,,,,
San Bernardino,C-IV,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,177716.0,397914.0,831166.0,0.9999,\N,44.0,0.091,0.0558,,,,,,,,,,
San Diego,CalWIN,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,141036.0,288873.0,834440.0,0.9101,\N,20.0,0.5,0.0077,,,,,,,,,,
San Francisco,CalWIN,MAR,2015,2015.0,2014/15,,,,1.0,2015-03-01,,,,,,,,,,,,,,,,,,33422.0,51166.0,221350.0,0.9673,\N,5.0,0.8,0.0848,,,,,,,,,,
